name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
elimination/toList/streaming,1,0.168321247,369451682,0.168368,0.0,0.0,109875200,140,0,0,33,183824456,176,223388976,2.70223e-2,2.6744e-2,0.141324294,0.140366
elimination/toList/streaming,2,0.329544707,723324058,0.329712,0.0,0.0,109887488,0,0,0,55,367656968,352,430005368,5.4417981e-2,5.3837e-2,0.275137002,0.270756
elimination/toList/streaming,3,0.481884207,1057696968,0.481277,0.0,0.0,109899776,3,0,0,92,551485368,528,633646952,8.0477516e-2,7.9697e-2,0.401416409,0.391802
elimination/toList/streaming,4,0.651723305,1430480058,0.651999,0.0,0.0,109899776,0,0,0,124,735313896,704,839147120,0.10931629,0.108311,0.542417684,0.528895
elimination/toList/streaming,5,0.800481587,1756992518,0.800243,0.0,0.0,116191232,1536,0,0,128,919142336,880,1028554960,0.133951357,0.132566,0.66654164,0.639695
elimination/toList/streaming,6,0.977959902,2146543114,0.978433,0.0,0.0,116191232,0,0,0,141,1102970776,1056,1262199976,0.165156775,0.163633,0.812815667,0.78536
elimination/toList/streaming,7,1.136438037,2494389768,1.136588,0.0,0.0,116191232,0,0,0,230,1287843752,1233,1448065648,0.185006511,0.183149,0.951442107,0.913685
elimination/toList/streaming,8,1.278556263,2806327766,1.279075,0.0,0.0,119336960,768,0,0,213,1471672184,1409,1662780296,0.21136442,0.20949,1.067202259,1.031536
elimination/toList/streaming,9,1.438726075,3157887592,1.438459,0.0,0.0,119336960,0,0,0,271,1655500624,1585,1855542368,0.244595271,0.24242,1.194144295,1.147326
elimination/toList/streaming,10,1.613298227,3541059360,1.614129,0.0,0.0,119336960,1,0,0,259,1839329064,1761,2078944840,0.263729441,0.261455,1.349577708,1.291053
elimination/toList/pipes,1,0.178094767,390903678,0.176585,0.0,0.0,106725376,0,0,0,207,191224824,185,218575440,2.8323557e-2,2.7859e-2,0.149795606,0.146116
elimination/toList/pipes,2,0.31445596,690205554,0.314469,0.0,0.0,106737664,3,0,0,63,383502232,371,419278296,5.2446407e-2,5.1832e-2,0.262022293,0.256472
elimination/toList/pipes,3,0.522413799,1146656148,0.521995,0.0,0.0,119021568,2996,0,0,149,575775488,557,650443016,8.5993134e-2,8.5049e-2,0.436435639,0.417242
elimination/toList/pipes,4,0.642486857,1410206866,0.641274,0.0,0.0,119345152,79,0,0,320,767004520,742,837523152,0.107232625,0.10583,0.535270995,0.517431
elimination/toList/pipes,5,0.816770042,1792744756,0.816306,0.0,0.0,119345152,0,0,0,176,959277904,928,1054807768,0.133155652,0.131938,0.683625941,0.661538
elimination/toList/pipes,6,0.982661324,2156862356,0.983162,0.0,0.0,119345152,0,0,0,148,1151551240,1114,1260663512,0.166329521,0.164777,0.816341471,0.785262
elimination/toList/pipes,7,1.12136664,2461309830,1.121708,0.0,0.0,122490880,768,0,0,197,1343824608,1300,1463782144,0.193975471,0.192391,0.927402591,0.902293
elimination/toList/pipes,8,1.288848007,2828917340,1.286581,0.0,0.0,122503168,4,0,0,503,1535053528,1485,1663730416,0.232598351,0.229033,1.056261088,1.023213
elimination/toList/pipes,9,1.454601076,3192731930,1.453823,0.0,0.0,122503168,0,0,0,279,1727326912,1671,1870849832,0.24809248,0.245678,1.206520376,1.160295
elimination/toList/pipes,10,1.638601532,3596597934,1.637389,0.0,0.0,122503168,0,0,0,484,1919600296,1857,2092230480,0.280491213,0.277394,1.358130156,1.314677
elimination/toList/conduit,1,0.170438568,374099046,0.170561,0.0,0.0,114069504,1692,0,0,21,159801376,153,227560112,2.3951616e-2,2.3718e-2,0.146521485,0.143958
elimination/toList/conduit,2,0.298602169,655407152,0.298391,0.0,0.0,115130368,259,0,0,91,319610928,306,408637728,4.5584077e-2,4.5062e-2,0.253035785,0.249257
elimination/toList/conduit,3,0.479537513,1052546142,0.47893,0.0,0.0,118566912,839,0,0,200,479416264,459,640722064,6.915745e-2,6.8336e-2,0.410392862,0.395043
elimination/toList/conduit,4,0.616646667,1353489656,0.615178,0.0,0.0,119336960,188,0,0,416,639221864,612,828215552,9.4641512e-2,9.3156e-2,0.522018506,0.505366
elimination/toList/conduit,5,0.781030908,1714299864,0.779641,0.0,0.0,119336960,0,0,0,302,799027344,765,1040944432,0.112693188,0.111396,0.668351346,0.643941
elimination/toList/conduit,6,0.924277686,2028714972,0.924564,0.0,0.0,119336960,1,0,0,181,959877280,919,1248500480,0.140944482,0.139654,0.783345835,0.762269
elimination/toList/conduit,7,1.061314588,2329499824,1.060628,0.0,0.0,119336960,0,0,0,149,1119682744,1072,1449534880,0.152951415,0.150515,0.908374106,0.877724
elimination/toList/conduit,8,1.233980475,2708487466,1.234551,0.0,0.0,119336960,0,0,0,201,1279488240,1225,1655247568,0.175952414,0.174389,1.05803817,1.019231
elimination/toList/conduit,9,1.420531334,3117951506,1.420097,0.0,0.0,122720256,826,0,0,518,1439293696,1378,1892706328,0.208722745,0.206787,1.211824249,1.164969
elimination/toList/conduit,10,1.53979456,3379724752,1.540201,0.0,0.0,123531264,188,0,0,232,1599099176,1531,2083792976,0.230932894,0.228382,1.308871981,1.266068
elimination/foldl'/streamly,1,7.46679e-4,1638900,7.52e-4,0.0,0.0,4268032,0,0,0,0,0,0,0,7.68871e-4,7.61e-4,0.0,0.0
elimination/foldl'/streamly,2,1.297894e-3,2848768,1.298e-3,0.0,0.0,4280320,0,0,0,0,0,0,0,1.302777e-3,1.297e-3,0.0,0.0
elimination/foldl'/streamly,3,1.986206e-3,4359566,1.989e-3,0.0,0.0,4280320,0,0,0,0,0,0,0,1.993211e-3,1.985e-3,0.0,0.0
elimination/foldl'/streamly,4,2.525943e-3,5544234,2.527e-3,0.0,0.0,4280320,0,0,0,0,0,0,0,2.530565e-3,2.527e-3,0.0,0.0
elimination/foldl'/streamly,5,3.088956e-3,6780006,3.099e-3,0.0,0.0,4280320,0,0,0,1,0,0,0,3.092803e-3,3.09e-3,0.0,0.0
elimination/foldl'/streamly,6,3.649927e-3,8011294,3.65e-3,0.0,0.0,4280320,0,0,0,0,0,0,0,3.65364e-3,3.649e-3,0.0,0.0
elimination/foldl'/streamly,7,4.202673e-3,9224538,4.21e-3,0.0,0.0,4280320,0,0,0,1,0,0,0,4.206399e-3,4.205e-3,0.0,0.0
elimination/foldl'/streamly,8,5.509558e-3,12093412,5.495e-3,0.0,0.0,4280320,0,0,0,1,0,0,0,5.522254e-3,5.497e-3,0.0,0.0
elimination/foldl'/streamly,9,6.485313e-3,14234822,6.487e-3,0.0,0.0,4280320,0,0,0,2,0,0,0,6.494405e-3,6.474e-3,0.0,0.0
elimination/foldl'/streamly,10,7.888881e-3,17315607,6.921e-3,0.0,0.0,4280320,0,0,0,6,0,0,0,7.908663e-3,6.872e-3,0.0,0.0
elimination/foldl'/streamly,11,6.661847e-3,14622214,6.682e-3,0.0,0.0,4292608,0,0,0,1,0,0,0,6.666704e-3,6.655e-3,0.0,0.0
elimination/foldl'/streamly,12,7.801827e-3,17124440,7.8e-3,0.0,0.0,4333568,0,0,0,2,0,0,0,7.845667e-3,7.677e-3,0.0,0.0
elimination/foldl'/streamly,13,7.776041e-3,17067780,7.784e-3,0.0,0.0,4333568,0,0,0,1,0,0,0,7.780279e-3,7.777e-3,0.0,0.0
elimination/foldl'/streamly,14,8.381266e-3,18396212,8.381e-3,0.0,0.0,4333568,0,0,0,0,0,0,0,8.384889e-3,8.381e-3,0.0,0.0
elimination/foldl'/streamly,15,9.020759e-3,19799836,9.038e-3,0.0,0.0,4333568,0,0,0,1,0,0,0,9.025364e-3,9.021e-3,0.0,0.0
elimination/foldl'/streamly,16,9.658453e-3,21199522,9.671e-3,0.0,0.0,4333568,0,0,0,2,0,0,0,9.662969e-3,9.654e-3,0.0,0.0
elimination/foldl'/streamly,17,1.0686858e-2,23457332,1.0689e-2,0.0,0.0,4333568,0,0,0,1,0,0,0,1.069646e-2,1.0687e-2,0.0,0.0
elimination/foldl'/streamly,18,1.0783645e-2,23669218,1.0792e-2,0.0,0.0,4333568,0,0,0,1,0,0,0,1.0788275e-2,1.0782e-2,0.0,0.0
elimination/foldl'/streamly,19,1.1992469e-2,26322530,1.198e-2,0.0,0.0,4333568,0,0,0,4,0,0,0,1.2001272e-2,1.197e-2,0.0,0.0
elimination/foldl'/streamly,20,1.2460561e-2,27350040,1.2474e-2,0.0,0.0,4333568,0,0,0,1,0,0,0,1.2469575e-2,1.2457e-2,0.0,0.0
elimination/foldl'/streamly,21,1.2737623e-2,27958070,1.2737e-2,0.0,0.0,4333568,0,0,0,4,0,0,0,1.2744603e-2,1.2689e-2,0.0,0.0
elimination/foldl'/streamly,22,1.3544683e-2,29729514,1.3534e-2,0.0,0.0,4333568,0,0,0,3,0,0,0,1.3551807e-2,1.3493e-2,0.0,0.0
