name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
elimination/toList/pure-streamly,14,0.104151093,228603360,0.104116,0.0,0.0,5210112,0,0,0,23,1007419848,976,34816,0.10183955,0.100449,2.317862e-3,1.799e-3
elimination/toList/pure-streamly,15,0.105210362,230928402,0.105192,0.0,0.0,5210112,0,0,0,19,1079673328,1046,37176,0.102888054,0.101552,2.329526e-3,1.784e-3
elimination/toList/pure-streamly,16,0.118219775,259483044,0.118227,0.0,0.0,5210112,0,0,0,19,1151926792,1116,39536,0.115564738,0.114083,2.662623e-3,2.063e-3
elimination/toList/pure-streamly,17,0.115154837,252755644,0.11517,0.0,0.0,5210112,0,0,0,18,1223148064,1185,41864,0.112600291,0.111287,2.561591e-3,1.979e-3
elimination/foldl'/list,1,4.49687e-4,987028,4.53e-4,0.0,0.0,4288512,0,0,0,0,0,0,0,4.66254e-4,4.6e-4,0.0,0.0
elimination/foldl'/list,2,9.17017e-4,2012768,9.18e-4,0.0,0.0,4300800,0,0,0,0,0,0,0,9.2177e-4,9.17e-4,0.0,0.0
elimination/foldl'/list,3,1.277858e-3,2804788,1.279e-3,0.0,0.0,4300800,0,0,0,0,0,0,0,1.282047e-3,1.279e-3,0.0,0.0
elimination/foldl'/list,4,1.93834e-3,4254508,1.933e-3,0.0,0.0,4300800,0,0,0,1,0,0,0,1.944513e-3,1.924e-3,0.0,0.0
elimination/foldl'/list,5,2.890882e-3,6345284,2.909e-3,0.0,0.0,4300800,0,0,0,1,0,0,0,2.896536e-3,2.889e-3,0.0,0.0
elimination/foldl'/list,6,3.452835e-3,7578683,3.454e-3,0.0,0.0,4300800,0,0,0,0,0,0,0,3.458671e-3,3.452e-3,0.0,0.0
elimination/foldl'/list,7,3.470142e-3,7616668,3.455e-3,0.0,0.0,4300800,0,0,0,2,0,0,0,3.478015e-3,3.447e-3,0.0,0.0
elimination/foldl'/list,8,3.37937e-3,7417448,3.379e-3,0.0,0.0,4300800,0,0,0,2,0,0,0,3.385702e-3,3.368e-3,0.0,0.0
elimination/foldl'/list,9,4.044902e-3,8878366,4.043e-3,0.0,0.0,4300800,0,0,0,0,0,0,0,4.052605e-3,4.046e-3,0.0,0.0
elimination/foldl'/list,10,4.653894e-3,10214994,4.658e-3,0.0,0.0,4300800,0,0,0,2,0,0,0,4.661542e-3,4.646e-3,0.0,0.0
elimination/foldl'/list,11,6.054284e-3,13288752,5.038e-3,0.0,0.0,4304896,0,0,0,9,0,0,0,6.063725e-3,5.001e-3,0.0,0.0
elimination/foldl'/list,12,5.296304e-3,11624952,5.305e-3,0.0,0.0,4345856,0,0,0,1,0,0,0,5.301417e-3,5.285e-3,0.0,0.0
elimination/foldl'/list,13,6.002577e-3,13175416,5.978e-3,0.0,0.0,4362240,0,0,0,2,0,0,0,6.021963e-3,5.966e-3,0.0,0.0
elimination/foldl'/list,14,7.075944e-3,15531127,7.097e-3,0.0,0.0,4362240,0,0,0,1,0,0,0,7.082122e-3,7.072e-3,0.0,0.0
elimination/foldl'/list,15,6.858642e-3,15054242,6.832e-3,0.0,0.0,4362240,0,0,0,11,0,0,0,6.866878e-3,6.801e-3,0.0,0.0
elimination/foldl'/list,16,6.9587e-3,15273872,6.921e-3,0.0,0.0,4362240,0,0,0,15,0,0,0,6.967453e-3,6.883e-3,0.0,0.0
elimination/foldl'/list,17,7.580409e-3,16638435,7.579e-3,0.0,0.0,4362240,0,0,0,2,0,0,0,7.588473e-3,7.566e-3,0.0,0.0
elimination/foldl'/list,18,8.043692e-3,17655253,8.025e-3,0.0,0.0,4362240,0,0,0,5,0,0,0,8.056142e-3,7.983e-3,0.0,0.0
elimination/foldl'/list,19,8.105062e-3,17789966,8.096e-3,0.0,0.0,4362240,0,0,0,2,0,0,0,8.11163e-3,8.09e-3,0.0,0.0
elimination/foldl'/list,20,8.261027e-3,18132270,8.267e-3,0.0,0.0,4362240,0,0,0,1,0,0,0,8.266117e-3,8.261e-3,0.0,0.0
elimination/foldl'/list,21,8.91076e-3,19558524,8.916e-3,0.0,0.0,4362240,0,0,0,1,0,0,0,8.917996e-3,8.909e-3,0.0,0.0
